1583321	우리 마을에 도서관이 하나 있다.	247648	There is a library in our city.
1583323	지금 바빠요.	241566	I'm busy now.
1583326	이제 나는 너무 늙어서 걸을 수 없다.	241565	Now I am too old to walk.
1583333	이제 나는 너무 늙어서 걷기 어렵다.	241565	Now I am too old to walk.
1583338	이제 나는 걷기 어려울 정도로 너무 늙었다.	241565	Now I am too old to walk.
1583399	쓸모없는 것은 내버려둬.	324152	Put aside all those which are useless.
1586900	나는 내년에 중국어를 배우고 싶다.	409536	I want to learn Chinese next year.
1586909	테니스는 재미있다.	487834	Playing tennis is fun.
1586927	당신을 도와줄 수 있는 괜찮은 변호사를 알고 있습니다.	1586726	I know a good lawyer who can help you.
1586934	그는 작년에 유언장을 썼습니다.	1586724	He made his will last year.
1586939	넌 너의 역할을 받아들일 필요가 있어.	1586720	You need to accept your role.
1587032	누가 우릴 보러 버밍험에 와요?	1586655	Who came to see us in Birmingham?
1587037	전 한국 요리가 좋아요.	1586539	I like Korean cuisine.
1587048	전 한국 요리를 좋아해요.	1586539	I like Korean cuisine.
1587063	흥! 아무도 내가 만드는 문장을 번역 안하고 있어!	1586531	Hey! Nobody is translating my sentences!
1587074	김씨는 그 사람보다 두살 더 나이가 많습니다.	1586522	Kim is two years older than him.
1587076	이스마엘이라고 부르세요.	1586520	Call me Ismaël.
1587077	달걀이 아직 뜨겁다.	1586519	The eggs are still hot.
1587082	아보카도는 아보카도 나무의 열매입니다.	1586518	Avocados are the fruit of the avocado tree.
1587091	"스웨덴 사람이세요?" "아니요, 스위스 사람이예요."	1585708	"Are you Swedish?" "No, I'm Swiss."
1587103	뭔가 들린 사람 있어?	1585653	Did someone hear something?
1587113	내가 어릴 때는 바다에 수영하러 가곤 했었지.	1585488	I used to go swimming in the sea when I was a child.
1587123	술 말고 내가 제일 좋아하는 음료수는 아보카도 쉐이크야. 흑, 너무 맛있어!	1585398	My favorite nonalcoholic drink is an avocado shake. Yum, it's so delicious!
1587127	난 그저 최선을 다하고 있을 뿐이다.	1585218	I'm just doing my best.
1587129	이 영어 책은 내가 읽기엔 너무 어렵다.	60238	This English book is too difficult for me to read.
1587130	이 여자 엄청 예쁘다.	1585198	This woman is very good looking.
1587136	아이와 술취한 사람은 거짓말 하지 않는다.	1585124	Children and drunks don't lie.
1587141	정육면체의 부피를 어떻게 계산합니까?	1585050	How do you calculate the volume of a cube?
1587144	먹으러 갈만한 괜찮은 식당을 골라주세요.	1585048	Choose a good restaurant to go to eat at.
1587152	우리 애들은 학교에 있어요.	1584568	My children are in school.
1587155	그걸 누가 가르쳐 줬어요?	1584342	Who taught you that?
1587156	그녀를 찾아야 한다.	1584341	I have to find her.
1587157	나는 네 고양이가 좋은데, 네 고양이는 나를 싫어하네.	1584339	I like your cat, but she doesn't like me.
1587158	제 말이 들리세요?	319989	Do you hear me?
1587163	조심하십시오. 길 위에 소가 있습니다.	1584214	Be careful! There's a cow in the road!
1587171	우리의 새 차는 그렇게 크지는 않다.	1583734	Our new car is not very big.
1587175	이 방은 너무 커요.	1583683	This room is too big.
1587179	그의 용감한 행동은 메달을 받을 만한 가치가 있다.	1583568	His brave actions are worthy of a medal.
1587181	극장 앞에서 만납시다.	238478	Let's meet in front of the theater.
1587184	그는 사과를 훔치다가 잡혔다.	1583458	He was caught stealing apples.
1587187	이런... 아무도 내가 만든 문장을 번역 안 해.	1583397	Ouch, nobody translates my sentences...
1587188	숙제 다 끝냈니?	31331	Have you finished your homework?
1587189	그날 밤은 추웠어.	1582792	The night was cold.
1587190	압력이 낮으면, 끓는 점도 낮다.	1582790	When pressure is lower, the boiling point is lower.
1587193	사각형은 각이 4개다.	1582783	A square has four angles.
1587199	잘 있어라, 쿠바.	1582671	Farewell, Cuba.
1587200	어디서 전화를 걸 수 있죠?	1582614	Where can I make a phone call?
1587203	그는 불어로 말하고 쓸 수 있다.	1582519	He can speak and write French.
1587205	미루는 것은 일종의 예술이다.	1582384	Procrastinating is an art.
1587208	안녕하신가, 낯선 이여.	1582122	Greetings, stranger.
1587211	제발, 절 죽이지 마세요.	1582088	Please, don't kill me.
1587213	못 믿겠는데.	1582083	I can hardly believe it.
1587215	전 죽음이 두렵지 않습니다.	1582020	I do not fear death.
1587216	난 죽음이 두렵지 않다.	1582020	I do not fear death.
1587218	어떻게 도와드릴까요?	1582010	How may I serve you?
1587219	동감이야.	1582008	I felt the same way.
1587220	동감이에요.	1582008	I felt the same way.
1587223	곧 충분히 알게 될거야.	1581964	You will know soon enough.
1587226	올해는 발렌타인 데이가 일요일이다.	1581922	This year, Valentine's Day falls on a Sunday.
1587229	가만히 좀 들어.	1581960	Stay a while and listen.
1587232	그녀는 꽃을 좋아한다고 말했다.	1103271	She says she likes flowers.
1587236	그가 여기에 오면 저한테 말해주세요.	1581213	Please tell me when he arrives here.
1587241	이 사과들은 전부 맛있다.	1581279	All these apples are very sweet.
1587241	이 사과들은 전부 맛있다.	2834009	These apples are so delicious!
1587242	왜 이걸 지금 말해?	1581280	Why are you telling this to me now?
1587243	시도하지 않는 것이 실패하는 것이다.	1581082	Not trying is failing.
1587244	빗방울이 그녀의 볼 위로 떨어졌다.	1581051	A raindrop splashed on her cheek.
1587270	일을 안하니까, 돈을 못 모으겠어.	331941	Since I don't have a job, I can't save money.
1587275	오해하지 마.	240255	Don't get me wrong.
1587276	절대 아니야.	2175	No way!
1587287	그는 항상 배운다.	2880068	He always learns things.
1587289	농담일 뿐이야.	42636	It was nothing but a joke.
1587296	천천히 운전하세요.	2831763	Please drive slowly.
1587297	이산화탄소는 석탄, 석유, 천연가스 같은 연료를 태울 때마다 나오는 기체이다.	727297	Carbon dioxide is a gas that is produced every time a fuel such as coal, oil, or natural gas is burned.
1587300	어떤 종류의 일을 하세요?	954567	What kind of work do you do?
1587301	언제까지나 친구로 지내자.	2880093	Let's stay friends forever.
1587302	돈은 별로 없지만, 당신과 함께라서 행복해요.	2880114	You don't have much money but I'm happy because I'm with you.
1587306	왜 그의 성공을 그렇게 확신하고 있는 거지?	36355	Why are you so sure of his success?
1600263	수잔은 그 때 피아노를 치고 있지 않았다.	52404	Susan was not playing the piano then.
1600268	그에게 내가 말해야 하나?	901570	Should I tell him?
1600270	나는 수학에 있어서 최고다.	270986	I'm best at math.
1621993	그가 올때 우리는 경기를 시작 할거에요.	1621385	We will begin the match when he comes.
1637160	운전자들은 항상 보행인을 살펴야 한다.	2833993	Drivers must always be cautious of pedestrians.
1637168	톰은 마침내 일자리를 구했다.	1025758	Tom finally got a job.
1637189	피고는 판결에 대항하여 바로 항소하였다.	317891	The defendant appealed against the sentence without hesitation.
1643628	내 호버크라프트는 장어로 가득 차 있어요。	348790	My hovercraft is full of eels.
1756091	제안이 있습니다.	278579	I have a suggestion.
1756110	커피좀 타오겠습니다.	986436	I'll make some coffee.
1756122	그 미스터리(불가사의)의 끝을 나에게 알려주지 말아줘.	49858	Don't tell me the end of the mystery.
1797733	따라오지 마세요.	1797702	Stop following me.
1797734	왜 나를 따라오세요?	1492150	Why are you following me?
1797735	이 시끄러운 소리는 뭐예요?	1797704	What's all this noise?
1797737	무엇을 원하세요?	1622	What do you want?
1797738	그 여자는 무엇을 원해요?	1797707	What does she want?
1797739	그 고양이는 무엇을 원해요?	1797708	What does the cat want?
1797740	이런 일이 일어난다니 믿을 수가 없어요.	1797724	I can't believe this is happening.
1797741	우리는 당신이 필요해요.	1797684	We need you.
1865422	제꿈은 작가가 되는 것입니다.	251268	My goal in life is to be a novelist.
1865534	그 여자애가 큰 소리로 울면서 어머니를 찾고 있었다.	2834017	The little girl was crying at the top of her lungs trying to find her mom.
1865810	수잔의 음식 솜씨가 훌륭하다.	52389	Susan is a good cook.
1866976	오늘은 학교에 가지 않는 날이다.	242804	There is no school today.
1870364	이 책은 내 것입니다.	516622	This book is mine.
1874428	키예프는 우크라이나의 수도입니다.	490628	Kyiv is the capital of Ukraine.
1878264	새로운 재봉틀을 샀다.	258792	I bought a new sewing machine.
1878309	별은 하나도 보이지 않았다.	271535	Not a star was to be seen.
1882090	나는 요코하마에 살고 있다.	256310	I live in Yokohama.
1899660	그의 방은 언제나 정돈이 잘 되어 있다.	287454	His room is always tidy.
2059467	왜 거짓말을 해요?	762140	Why do you lie?
2076351	화장실이 어디죠?	38937	Where is the toilet?
2088293	해적들은 항복할 수 밖에 없었다.	22159	The pirates had no choice but to surrender.
2088308	톰은 음악가이다.	1167538	Tom is a musician.
2088319	상품은 좋은 상태로 도착했다.	318493	The goods arrived in good condition.
2088325	의자는 문에서 멀리 떨어져있다.	3691713	The chair is far away from the door.
2088355	이 인류학자에 따르면 이 지역에서는 옛날 관습이 아직도 행해지고 있다.	46716	The anthropologist says old customs still prevail in the province.
2110834	정말 수영할 줄 몰라?	63214	Can you really not swim?
2110851	난 내 집이 좋아.	1709516	I love my home.
2110887	1분만 도와주시겠어요?	681280	Can you help me for just a minute?
2110898	이 나라에는 축구 경기장이 얼마나 있습니까?	1820776	How many soccer stadiums are there in this country?
2148037	우리는 요금을 올릴 것을 제안합니다.	809210	We suggest raising the fees.
2148043	편지에 우표 붙이는거 잊지마.	3153225	Don't forget to put a stamp on the letter.
2148053	그 남자는 살인으로 수배중이다.	45318	The man is wanted for murder.
2148058	커피 마실래요?	62220	Would you like some coffee?
2148062	커피 마실래?	2197942	Do you want to drink coffee?
2148063	커피 어때?	2197938	How does coffee sound?
2148064	커피 한 잔?	138867	Do you want a cup of coffee?
2148066	그는 빚을 지게 되었다.	2197935	He has gone into debt.
2148068	일어날 때 마다 어지러워.	2147931	I feel dizzy every time I get up.
2148068	일어날 때 마다 어지러워.	2197934	Whenever I get up, I feel dizzy.
2151745	정말 궁금해서 그러는데, 두 사람 무슨 사이야?	2197933	I am really curious, how do you two know each other?
2156261	그넘은 버릇 없는 넘이야.	2156265	He's very rude.
2156261	그넘은 버릇 없는 넘이야.	2197930	She is an ill-mannered individual.
2156274	세상에 공짜가 어딨어?	2197929	Nothing is free.
2238513	빠른 답변 감사합니다.	2418527	Thank you for your prompt reply.
2239541	출발은 몇 시에 합니까?	3605440	At what time does it leave?
2242579	얼마에요?	2418	How much is it?
2345014	이 작은 섬이 시야에 들어왔다.	46544	The small island came into sight.
2345015	그는 한 가지 언어만 말할 수 있다.	2344739	He only speaks one language.
2345016	제가 올 때까지 기다려 주세요.	247109	Wait here until I come back.
2345988	이 책은 테이블에.	2163151	The book is on the table.
2346871	이건 저의 컴퓨터예요.	2346862	This is my computer.
2378168	일식집 가자.	2880172	Let's go to a Japanese restaurant!
2378204	그는 키가 작지만 세다.	453525	He is short but strong.
2385464	널 사랑해!	2365642	I love you!
2386320	난 톰을 말릴거야.	2262000	I will stop Tom.
2386325	그 일은 많은 힘이 필요하다.	2418455	That job takes a lot of strength.
2386331	나중에 호텔로 연락 바랍니다.	71688	Please call me at my hotel later.
2386401	그는 모든 실패를 극복했다고 주장한다.	2418448	He claims that he's gotten over all his failures.
2386405	나는 이것이 어디에서 왔는지 모른다.	2418443	I don't know where this came from.
2439276	나는 이러한 조건에서 일하고 싶지 않다.	2439040	I don't want to work under these conditions.
2478223	나비 빨라.	2478219	The butterfly flutters.
2478242	가방이 가득합니다.	2478232	The bag is full.
2478250	바나나 달콤한이다.	2478247	The banana is sweet.
2499810	공부해요.	750342	I study.
2577850	나는 생각한다. 그러므로 나는 존재한다.	454514	I think, therefore I am.
2652638	난 그 아이가 길을 잃까봐 걱정 하고 있어요.	2074276	I'm worried that he'll get lost.
2653718	Emily가 편지를 쓰고 있어요.	2653656	Emily is writing a letter.
2653719	Emily가 편지를 쓰고 있다.	2653656	Emily is writing a letter.
2654531	엄마, 난 이걸 입고 싶지 않아.	2654468	Mom, I don't want to wear this.
2654534	엄마, 난 이걸 입고 싶지 않아요.	2654468	Mom, I don't want to wear this.
2654541	걔는 참 친절하다.	2654471	She's a total sweetheart.
2654544	오늘의 날씨가 어제보다 더 아름답다.	2654199	The weather today is more beautiful than yesterday's.
2654546	오늘의 날씨가 어제보다 더 아름다워요.	2654199	The weather today is more beautiful than yesterday's.
2654548	오늘의 날씨가 어제보다 더 아름다워.	2654199	The weather today is more beautiful than yesterday's.
2654581	그는 의사가 아니라, 박사다.	2654392	He's a Phd-doctor, not a doctor-doctor.
2654583	정말 서운해요.	2654670	I am very disappointed.
2654583	정말 서운해요.	2654671	I am really disappointed.
2654586	정말 서운해.	2834003	I really feel hurt.
2654587	정말 섭섭해.	2654449	I am so disappointed.
2654595	사랑해 - 나도.	1655606	I love you - I love you too.
2654597	사랑해요 - 나도	1655606	I love you - I love you too.
2654600	빨리 갔다 올게.	53489	I'll be right back.
2654672	고생했어요	2654673	You worked hard.
2654672	고생했어요	2654674	You have worked hard.
2654672	고생했어요	2255458	You've worked hard.
2655588	그 아이는 보통 여자들과 행동이 달랐다.	2654415	She did not act like a normal girl.
2655590	너는 분명히 재능이 있는데 더 많이 못 배워서 아쉽구나.	2654226	You have talent, no doubt; it's just a pity that you haven't learned more.
2655591	오늘 날씨가 어제보다 더 좋다.	2654199	The weather today is more beautiful than yesterday's.
2655595	너 그 사람을 오빠-동생으로 생각하니? 아니면 애인으로 사랑하니?	2654396	Do you love him like a brother or do you love-love him?
2655597	저한테 신경 쓰지마세요	38850	Please don't mind me.
2655599	나한테 신경 쓰지마	38850	Please don't mind me.
2655601	나한테 신경 쓰지마요.	38850	Please don't mind me.
2655604	내가 있었으니 망정이지 당신 혼자였으면 어쩔 뻔했어요?	2655607	You're lucky I was here. What would you have done all by yourself?
2655609	사랑과 우정 사이에 경계선을 긋는 것은 매우 어려운 일이다.	2655611	It is very difficult to draw the boundary between love and friendship.
2655613	아이에게 이치를 말해도 소용없다	2655615	It is no use reasoning with a child.
2655617	네 혈액형이 뭐지?	372352	What is your blood type?
2655624	어리광 부리지 마.	3657554	Stop acting like a spoilt child.
2655624	어리광 부리지 마.	3657556	Stop the childish cutesy act.
2655626	우리는 당초의 목표를 달성하지 못했다	3657559	We couldn't reach the initial goal.
2655629	해를 거듭할수록 고향 생각이 간절하다	3657575	As years pass by, I long for my hometown more and more.
2655631	부뚜막의 소금도 집어넣어야 짜다.	3657582	Salt in the kitchen will only make food salty if you use it.
2655631	부뚜막의 소금도 집어넣어야 짜다.	537811	Nothing ventured, nothing gained.
2655631	부뚜막의 소금도 집어넣어야 짜다.	18370	No pain, no gain.
2655636	꿈자리가 사나워 잠을 설쳤다	3657677	I couldn't sleep well because of a harsh dream.
2655646	기쁨은 나누면 배가 되고 슬픔은 나누면 반이 된다.	3657698	Happiness shared returns many-fold, sadness shared comes back halved.
2655648	다다익선.	269879	The more, the merrier.
2655648	다다익선.	274947	The more, the better.
2655650	세상 참 좁네요!	2721249	Such a small world!
2655652	개 눈에는 똥만 보인다	3657862	The dog's eye can only see shit.
2655652	개 눈에는 똥만 보인다	3657875	You can only see what you like the most.
2655653	짚신도 짝이 있다	3657943	Even a straw shoe belongs to a pair.
2655653	짚신도 짝이 있다	3657970	Every Jack has his Jill.
2655653	짚신도 짝이 있다	3657971	There's someone for everyone.
2655657	개는 잘 짖는 다고 좋은 개가 아니다.	3655961	A dog who is a good barker is not a good dog.
2655665	고슴도치에 놀란 호랑이 밤송이 보고 절한다.	2834010	A tiger surprised by a hedgehog will bow before the chestnut burrs.
2655678	고생하셨어요.	2654673	You worked hard.
2655686	할머니는 구수한 옛날 얘기를 들려주시곤 했다.	2833958	My grandmother used to tell me pleasant fairy tales.
2655696	감사하는 빛이 그의 얼굴에 역력하다.	3658119	His face clearly shows gratitude.
2655696	감사하는 빛이 그의 얼굴에 역력하다.	3658120	An expression of gratitude can be clearly seen on his face.
2655697	여자들은 대부분 화려한 결혼식을 꿈꿔.	3658144	Most women dream of a splendid wedding.
2655698	그들이 그렇게 외설적인 언어를 쓰다니 정말 역겹다.	3658160	To think they would use such indecent language! It's really disgusting.
2655721	기름과 물은 혼합되지 않는다.	2657221	Oil and water do not mix.
2656027	우리 새벽에 일어났어요.	2834019	We woke up at the crack of dawn.
2656044	그걸 어디에 숨겼니?	1879368	Where did you hide them?
2656047	그걸 어디에 숨겼어요?	1879368	Where did you hide them?
2656049	그걸 어디에 숨겼어?	1879368	Where did you hide them?
2656053	너 똑똑하다.	2203371	You're smart.
2656056	아무리 머리를 굴려 봐도 답이 안 나와.	2834000	I racked my brain and still could not come up with the answer.
2656060	어제 술을 너무 많이 마셔서 오늘 머리가 깨질 것처럼 아파요.	2834016	I drank so much alcohol yesterday that my head feels like it will explode.
2658124	혼자 노래방에 간 적도 있어요?	3660144	Have you ever been to karaoke alone?
2658155	무난히 해결했어요.	2833991	It was easily resolved.
2658164	남남북녀.	2834013	Southern men, Northern women.
2658173	그건 내가 할 소리야.	2833983	I said I would do that!
2658175	진수 씨가 저를 도와주신 것을 감사하는 뜻으로 저녁에 초대하려고 해요.	3659291	I wanted to invite Mr. Jinsu this evening to thank him for helping me earlier.
2658176	엄마 설겆이 하시나 봐.	3659306	It seems Mom is doing the dishes.
2658177	수면 부족이 점차 건강에 영향을 미친다.	3659328	Lack of sleep can gradually affect health.
2658179	수아 씨, 요즘 요가 하신다더니 정말 날씬해지셨네요.	3657426	Miss Sua, she's been doing yoga recently and really lost a lot of weight!
2658180	요즘 여행 준비하느라 아주 바쁘시지요?	3659340	Aren't you extremely busy preparing for your trip these days?
2661369	나는 의사가 아닙니다.	1194034	I'm not a doctor.
2699830	민주주의의 좋은 점은 바로 이렇다: 누구나 그들의 단편적인 생각을 말할 수 있지만 누구도 거기에 귀를 기울일 필요는 없다는 것이다	3659359	The good things about democracy is: anybody can say what's on their mind, but nobody has to listen to it.
2714631	멀거나 기억 속의 물건을 가르켜 이름.	3659402	A name indicating something far away or in distant memory.
2730461	이 짓이 지겨워 죽겠어.	3659427	This task was deadly tedious.
2730461	이 짓이 지겨워 죽겠어.	3659436	This task was incredibly boring.
2730462	오해 하지 마세요.	3659487	Don't let me be misunderstood.
2730462	오해 하지 마세요.	2245362	Don't misunderstand me.
2730462	오해 하지 마세요.	3659510	Do not misunderstand this.
2730494	우린 서로 첫눈에 반했어요.	456157	It was love at first sight.
2730497	나랑 사귈래요?	1400101	Would you like to go out with me?
2730498	당신에게 반했습니다.	2147	I'm crazy about you.
2730498	당신에게 반했습니다.	618144	I'm crazy for you!
2730507	사랑합니다.	1434	I love you.
2739638	저는 수상스키를 타고 싶어요.	2834001	I want to water ski.
2740158	당신은 어떻게 잤어요?	2833941	How did you sleep, dear?
2740913	여기 좋은 식당이 어디 있어요?	2831809	Where's a good restaurant around here?
2740919	우리 도시에는 축구 경기장이 있어요.	2831808	There is a soccer stadium in the city where I live.
2740921	당신은 담배를 너무 많이 피워요 – 너무 많이 담배를 피우지 마세요!	2831807	You smoke too much. Don't smoke so much!
2745631	우리는 운전하다 길을 잃었어요.	2831806	We got lost while driving.
2745636	밤에 혼자 산책하는 것은 위험해요?	2831804	Is it dangerous to go out for walks at night?
2745644	학생 할인이 있어요?	1866535	Is there a student discount?
2749652	당신은 물에 얼음을 넣어 마셔요?	2831799	Do you drink iced water?
2749663	저는 중간에 앉고 싶어요.	2831798	I want to sit in the middle.
2749685	오렌지는 무슨 색이에요?	2831797	What colour is orange?
2749729	저는 설탕이 없어서 안 마셔요.	2831796	I don't drink that without sugar.
2749736	아마 내일은 날씨가 나아질 거예요.	2831795	Perhaps the weather will get better tomorrow.
2749736	아마 내일은 날씨가 나아질 거예요.	2834008	The weather will probably clear up tomorrow.
2749747	우리는 영화관에 가고 싶어요.	2831794	We want to go to the cinema.
2749753	누가 설거지를 해요?	2831793	Who's doing the dishes?
2752936	그는 지루한 소설을 읽어요.	2831791	He read a boring novel.
2753036	그에게 여자친구가 있다는 것은 아주 가능성이 높아요.	2831789	There is a good chance of him having a girlfriend.
2753044	저는 예순 살이 되자마자 일을 그만둘 거예요.	2831788	I will retire as soon as I turn sixty.
2758514	차고의 열쇠가 없어졌어요.	2831785	The keys to the garage are gone.
2758516	저는 제 열쇠를 못 찾겠어요.	1951619	I can't find my keys.
2758519	그의 열쇠가 어디 있는지 알아요?	2831783	Do you know where his keys are?
2788645	사자는 정글의 왕이다.	29846	The lion is the king of the jungle.
2799629	당신은 왜 선생님이 됐어요?	1416128	Why did you become a teacher?
2812855	저는 학생이 아닙니다.	1354298	I am not a student.
2812867	이것은 책입니다.	42097	It is a book.
2812879	그분은 학교에 버스로 갑니다.	529993	He goes to school by bus.
2819618	집에 가십시오.	2249791	Please go home.
2819628	우리는 집에 갑니다.	2831772	We are going home.
2831451	너무 까다롭게 고르면 아무것도 못 받는다.	2831771	You won't get anything if you're too picky.
2834004	난 거기 가고 싶지 않아.	2012114	I don't want to go there.
2834024	크리스는 운전할 차가 없었어요.	423476	Chris didn't have a car to drive.
2834025	너 언제 론돈에서 돌아 왔어죠?	2833973	When did you return from London?
2834027	사과 주스 두 잔 주세요.	2833972	Two glasses of apple juice, please.
2834029	모두 미아를 찾아 봤다.	2833951	Everyone looked for the missing kid.
2834030	할아버지가 팔십 구 세 돼셨어요.	2833862	My grandfather turned 89 years old.
2846029	뻥이야.	2846026	Just joshing.
2847930	경험적 삶이란, 많은 시련들을 겪는 여정이다.	2847926	Experience Life is a journey in which one often faces lot of hardships.
2847931	나이를 먹은 여자라면 인생경험으로 알 수가 있다.	2847925	The elderly women can identify with her life experience.
2847933	나는 그가 자신의 인생 경험에 대해 열변을 토하는 것을 참을 수가 없다.	2847923	I can't stand him holding forth about his life experience.
2847934	삶의 경험은 중요한 지식체계이다.	2847924	Life experience is the chief body of knowledge.
2847936	한 과목 듣긴 했는데, 실전 경험이 훨씬 더 유용한 것 같더라구요.	2847921	I took one class, but I've found that real-life experience is much more useful.
2849822	누군가를 너무도 많이 사랑하여 그것으로 울어 본 적이 있나요?	2849717	Have you ever loved somebody so much that it made you cry?
2849993	내 일을 어떻게 하면 되는지 나한테 말하고 있는거에요?	1855181	Are you telling me how to do my job?
2852553	그녀는 그에게 행복하냐고 물었다.	886961	She asked him if he was happy.
2853262	나도 만나서 반가워요.	2852452	It's nice to meet you too.
2856654	우린 그렇게 생각 안 해요.	2273807	We don't believe so.
2856662	봄에 피는 꽃은 여러 가지가 있습니다.	2856678	In spring, there are various blooming flowers.
2857310	상황은 우리가 생각했던 것보다 나쁘다.	2426	The situation is worse than we believed.
2860472	전화번호 좀 줄래요?	3657389	Could you give me your phone number?
2864084	부끄러워하지 마세요.	390924	Don't be shy.
2864345	그는 생각에 잠겼다.	2880036	He was lost in thought.
2870614	겨울에 이 모자를 쓰고 다녀야 될 것 같아.	2870632	It seems that I'll have to wear this hat for winter.
2881289	메리가 톰의 누나다.	1030063	Mary is Tom's older sister.
2881441	미국 성인은 약 65퍼센트가 비만이고 그건 그들의 건강에 좋지 않다.	681152	About 65% of American adults are overweight, which isn't good for their health.
2881442	내일 널 만나고 싶어.	323095	I'd like to see you tomorrow.
2881444	엘리자베스가 알리스터를 냉혹하게 죽였다.	423532	Elizabeth killed Alister in cold blood.
2881445	무료로 받을 수도 있어.	322839	You may get it free of charge.
2881446	그녀가 케이크를 여섯 조각으로 잘라서 애들에게 한조각씩 줬다.	310783	She cut the cake into six pieces and gave one to each of the children.
2881448	아버지의 사망을 알리는 전화를 받았을 때 나는 완전히 당황했다.	280676	When I got the phone call telling me of my father's death, I was completely flustered.
2881449	그들은 너무 피곤하여 산을 오를 수 없었다.	305480	They were too tired to climb a mountain.
2881451	그녀가 마음을 바꿀 것 같다.	313130	It appears that she might change her mind.
2881452	내가 갖고 있는 게 어쩌면 네가 원하는 것일 수도 있어.	2062970	I think I've got something you might want.
2881454	그것의 긍정적인 면을 보자.	2007336	Let's look on the positive side.
2881455	그는 그림에 재능이 있었다.	1079599	He had a talent for painting.
2881456	그에 대해서 뭘 알아?	430166	What do you know about him?
2881457	슬퍼하는 여자가 친구들에게서 위안을 받았다.	317760	The grieving woman was consoled by her friends.
2881613	그들은 피곤하다.	2111236	They're tired.
2884272	그들은 침묵을 지켰다.	307179	They kept silence.
2884296	톰이 언제 여기 왔지?	2869291	When did Tom get here?
2884305	나에겐 경치 좋은 산이 보이는 방이 있었다.	2045878	I had a room with a beautiful view of the mountains.
2884306	나는 내가 몇살인지 모르겠다.	1887240	I don't know how old I am.
2884307	그는 이웃주민의 행운을 부러워했다.	317465	She was jealous of her neighbor's good fortune.
2884308	더 이상 경제적이지 않아서 여객선 운항을 멈췄다.	306594	They closed down the ferry service since it was no longer economical.
2884309	양치기로 사는 건 나에게 맞지 않는 일이다.	1885291	I was not made for the life of a shepherd.
2884311	톰이 이 일에는 성격이 잘 맞습니다.	1095449	Tom certainly has the right temperament for the job.
2884312	언젠가 아이들은 다 둥지를 떠난다.	406978	Children all leave the nest one day.
2884313	언젠가 아이들은 다 보금자리를 떠난다.	406978	Children all leave the nest one day.
2884314	그 남자는 많은 대출업자에게서 돈을 빌리는 사람이다.	67975	That man borrows money from many lenders.
2884315	너는 아빠랑 똑같다.	2265015	You're just like your father.
2884317	그걸 다시 보고 싶다.	2033110	I want to see it again.
2884319	너는 걔처럼 빨리 수영할 수 있어?	411313	Can you swim as fast as he can?
2884322	너가 파티에서 입을 것을 사자.	2640087	Let's buy something for you to wear to the party.
2885798	이 기사를 읽는것만으로도 그 사고가 얼마나 심각했는지 알 수 있다.	47207	You have only to read this article to see how serious the accident was.
2885810	파티 막바지에 그는 아직도 병원에 대해서 뭔가 중얼거리고 있었는데 얼음 조각에 미끄러 넘어져 왼쪽다리를 부러졌다.	35658	He was still mumbling something about hospitals at the end of the party when he slipped on a piece of ice and broke his left leg.
2885814	나는 비타민C 섭취를 위해 신선한 레몬을 먹었다.	34776	I ate a fresh lemon for the vitamin C.
2885818	나는 네가 진실을 말하는걸 안다.	2376699	I know you're telling the truth.
2885821	메세지 전해 드릴께요.	1887110	I can take a message.
2885828	답장을 아직도 못 받아서 혹시 내 우편물이 너한테 배달되지 않은 건지 궁금했다.	1341392	Since I haven't received an answer, I was wondering if maybe my mail never got delivered to you.
2885841	그가 재능있는 예술가인 것은 확실하다.	283357	It is clear that he is a great artist.
2885846	나는 호수에 스케이트를 타러 갔다.	253989	I went skating on the lake.
2885856	난 말하다가 목이 쉬었다.	53062	I talked myself hoarse.
2885860	그 회사가 작년에 십억엔의 손실을 보았다.	49092	The company suffered a loss of one billion yen last year.
2885863	사회가 변화하고 있다.	2423889	Society is changing.
2885864	어른들을 존경해야한다.	1869539	You have to respect your elders.
2885867	댐 밑에 물방앗간이 있었다.	1739241	There was a watermill under the dam.
2886526	그는 나에게 그 책은 재미있다고 했어요.	297507	He told me that the book was interesting.
2886535	그가 그것을 내게 줬어요.	297511	He gave it to me.
2941396	저는 내일 오전 6시에 체크아웃 하겠습니다.	323033	I want to check out at 6 tomorrow morning.
2941397	톰은 충격을 받은 것 같다.	2237318	Tom looks shocked.
2941398	이것은 날 행복하게 만들지 못한다.	2044675	This does not make me happy.
2941399	아이들이 자전거를 타고 있다.	1699358	The children are riding their bikes.
2941400	천국과 지옥을 선택하는 것이 그렇게 어렵나요?	2788047	Is it so difficult to choose between heaven and hell?
2941401	그들은 그에게서 권위를 보았다.	772741	They saw an authoriy in him.
2941402	요점은 그들이 너무 어리다는 것이다.	324902	The point is they're too young.
2941403	너희 둘다 취했다.	2713657	You were both drunk.
2941404	그의 여동생뿐 아니라 그도 파티에 초대 되었다.	1674543	He, as well as his sister, are invited to the party.
2943518	그는 딸을 위해 돈을 모았다.	3691715	He saved up his money for his daughter.
2998114	여권을 보여 주세요.	35276	Show me your passport, please.
2998124	일 때문에 왔어요.	3004683	I'm here for work.
2998129	회사원입니다.	256575	I am an office worker.
2998132	한국에 처음 오셨습니까?	3000733	Is this your first time in Korea?
2998135	아니오, 두 번쨉니다.	3000724	No, this is my second time.
